State FIPS,AREA TYPE,AREA NAME,YEAR,MONTH,SEASONALLY ADJUSTED,LABORFORCE,EMPLOYMENT,UNEMPLOYMENT,UNEMPLOYMENT RATE,LABFORCE_PART RATE
19,Community College District,Kirkwood Community College District,2009,April,0,259900,246700,13200,5.1,
19,Community College District,Kirkwood Community College District,2009,March,0,259900,244700,15200,5.8,
19,Community College District,Kirkwood Community College District,2009,February,0,261400,246100,15300,5.8,
19,Community College District,Kirkwood Community College District,2009,January,0,259700,244400,15300,5.9,
19,Community College District,Kirkwood Community College District,2008,December,0,261500,249400,12100,4.6,
19,Community College District,Kirkwood Community College District,2008,November,0,261900,252500,9400,3.6,
19,Community College District,Kirkwood Community College District,2008,October,0,262500,253500,9100,3.5,
19,Community College District,Kirkwood Community College District,2008,September,0,261000,251600,9400,3.6,
19,Community College District,Kirkwood Community College District,2008,August,0,257600,247200,10400,4.1,
19,Community College District,Kirkwood Community College District,2008,July,0,259700,249200,10500,4,
19,Community College District,Kirkwood Community College District,2008,June,0,256900,247200,9700,3.8,
19,Community College District,Kirkwood Community College District,2008,May,0,255900,247600,8300,3.2,
19,Community College District,Kirkwood Community College District,2008,April,0,256200,248200,7900,3.1,
19,Community College District,Kirkwood Community College District,2008,March,0,255000,246000,9000,3.5,
19,Community College District,Kirkwood Community College District,2008,February,0,254000,244700,9400,3.7,
19,Community College District,Kirkwood Community College District,2008,January,0,252700,242900,9700,3.9,
19,Community College District,Kirkwood Community College District,2007,December,0,254100,245200,8900,3.5,
19,Community College District,Kirkwood Community College District,2007,November,0,256000,248500,7500,2.9,
19,Community College District,Kirkwood Community College District,2007,October,0,254900,247000,7900,3.1,
19,Community College District,Kirkwood Community College District,2007,September,0,253000,244700,8300,3.3,
19,Community College District,Kirkwood Community College District,2007,August,0,249500,241100,8300,3.3,
19,Community College District,Kirkwood Community College District,2007,July,0,252000,243800,8200,3.3,
19,Community College District,Kirkwood Community College District,2007,June,0,252600,243900,8700,3.4,
19,Community College District,Kirkwood Community College District,2007,May,0,250400,242800,7600,3.1,
19,Community College District,Kirkwood Community College District,2007,April,0,251200,243100,8100,3.2,
19,Community College District,Kirkwood Community College District,2007,March,0,251200,242300,9000,3.6,
19,Community College District,Kirkwood Community College District,2007,February,0,252000,242200,9800,3.9,
19,Community College District,Kirkwood Community College District,2007,January,0,248900,238900,10000,4,
19,Community College District,Kirkwood Community College District,2006,December,0,252500,244000,8500,3.4,
19,Community College District,Kirkwood Community College District,2006,November,0,252600,245100,7500,3,
19,Community College District,Kirkwood Community College District,2006,October,0,252700,245500,7200,2.8,
19,Community College District,Kirkwood Community College District,2006,September,0,251400,243700,7700,3.1,
19,Community College District,Kirkwood Community College District,2006,August,0,246800,239000,7800,3.2,
19,Community College District,Kirkwood Community College District,2006,July,0,247400,239200,8100,3.3,
19,Community College District,Kirkwood Community College District,2006,June,0,249200,240900,8300,3.3,
19,Community College District,Kirkwood Community College District,2006,May,0,247000,239800,7200,2.9,
19,Community College District,Kirkwood Community College District,2006,April,0,248100,240500,7700,3.1,
19,Community College District,Kirkwood Community College District,2006,March,0,247900,239300,8600,3.5,
19,Community College District,Kirkwood Community College District,2006,February,0,247300,237800,9600,3.9,
19,Community College District,Kirkwood Community College District,2006,January,0,242400,232500,9800,4.1,
19,Community College District,Kirkwood Community College District,2005,December,0,245000,235300,9700,3.9,
19,Community College District,Kirkwood Community College District,2005,November,0,245900,236900,9000,3.7,
19,Community College District,Kirkwood Community College District,2005,October,0,245700,237200,8600,3.5,
19,Community College District,Kirkwood Community College District,2005,September,0,245100,236200,8900,3.6,
19,Community College District,Kirkwood Community College District,2005,August,0,242800,234100,8700,3.6,
19,Community College District,Kirkwood Community College District,2005,July,0,243600,234700,8900,3.7,
19,Community College District,Kirkwood Community College District,2005,June,0,242200,232500,9700,4,
19,Community College District,Kirkwood Community College District,2005,May,0,241700,232600,9100,3.8,
19,Community College District,Kirkwood Community College District,2005,April,0,243200,234100,9200,3.8,
19,Community College District,Kirkwood Community College District,2005,March,0,243500,232700,10800,4.4,
19,Community College District,Kirkwood Community College District,2005,February,0,242700,231300,11400,4.7,
19,Community College District,Kirkwood Community College District,2005,January,0,238900,227200,11700,4.9,
19,Community College District,Kirkwood Community College District,2004,December,0,241800,231100,10700,4.4,
19,Community College District,Kirkwood Community College District,2004,November,0,241400,231600,9800,4.1,
19,Community College District,Kirkwood Community College District,2004,October,0,241300,231600,9700,4,
19,Community College District,Kirkwood Community College District,2004,September,0,239000,229100,10000,4.2,
19,Community College District,Kirkwood Community College District,2004,August,0,238800,228700,10100,4.2,
19,Community College District,Kirkwood Community College District,2004,July,0,240400,230300,10000,4.2,
19,Community College District,Kirkwood Community College District,2004,June,0,240800,230200,10600,4.4,
19,Community College District,Kirkwood Community College District,2004,May,0,238400,229200,9300,3.9,
19,Community College District,Kirkwood Community College District,2004,April,0,239200,230000,9200,3.9,
19,Community College District,Kirkwood Community College District,2004,March,0,240400,229700,10700,4.5,
19,Community College District,Kirkwood Community College District,2004,February,0,240700,230000,10700,4.4,
19,Community College District,Kirkwood Community College District,2004,January,0,238700,227500,11100,4.7,
19,Community College District,Kirkwood Community College District,2003,December,0,241200,231500,9700,4,
19,Community College District,Kirkwood Community College District,2003,November,0,242500,233200,9300,3.8,
19,Community College District,Kirkwood Community College District,2003,October,0,242200,233400,8800,3.6,
19,Community College District,Kirkwood Community College District,2003,September,0,238600,229200,9400,3.9,
19,Community College District,Kirkwood Community College District,2003,August,0,236600,226900,9600,4.1,
19,Community College District,Kirkwood Community College District,2003,July,0,238600,228900,9700,4,
19,Community College District,Kirkwood Community College District,2003,June,0,240100,229400,10600,4.4,
19,Community College District,Kirkwood Community College District,2003,May,0,239200,229900,9300,3.9,
19,Community College District,Kirkwood Community College District,2003,April,0,241600,232100,9500,3.9,
19,Community College District,Kirkwood Community College District,2003,March,0,241800,231000,10800,4.4,
19,Community College District,Kirkwood Community College District,2003,February,0,242600,231700,10900,4.5,
19,Community College District,Kirkwood Community College District,2003,January,0,240300,228600,11700,4.9,
19,Community College District,Kirkwood Community College District,2002,December,0,244600,235100,9500,3.9,
